Iteration	Posterior	Likelihood	Prior	clado_demipoly	clado_fission	clado_fusion	clado_no_change	clado_polyploid	delta	eta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	gamma	rho	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	speciation_rates[4]	speciation_rates[5]	total_speciation	turnover
35700	-433.7879	-447.0738	13.28581	0.01320654	0.009186197	0.006404776	0.1616978	0.01320654	0.04368848	0.003539726	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.136314	0.01473452	0.003539726	0.161698	0.0091862	0.00640478	0.0132065	0.0132065	0.2037019	0.6691855
35710	-436.3614	-449.2983	12.93683	0.006526314	0.03694218	0.02189892	0.1493378	0.006526314	0.03849132	0.01315302	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.152326	0.02413899	0.01315302	0.149338	0.0369422	0.0218989	0.00652631	0.00652631	0.2212315	0.6885384
35720	-434.7509	-447.098	12.34708	0.008224188	0.01304399	0.007776757	0.2368112	0.008224188	0.02594028	0.01336897	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.177066	0.05091479	0.01336897	0.236811	0.013044	0.00777676	0.00822419	0.00822419	0.2740803	0.6460355
35730	-435.73	-448.9923	13.26229	0.01759783	0.01262194	0.01021452	0.1351094	0.01759783	0.01259775	0.01381997	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.0667521	0.05091479	0.01381997	0.135109	0.0126219	0.0102145	0.0175978	0.0175978	0.1931415	0.3456124
35740	-432.2942	-445.8862	13.59195	0.008142944	0.01097692	0.008844748	0.1351094	0.008142944	0.03527475	0.006461171	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.0434522	0.01348697	0.006461171	0.135109	0.0109769	0.00884475	0.00814294	0.00814294	0.171217	0.2537846
35750	-442.3957	-455.1087	12.71296	0.01717817	0.03957997	0.002675231	0.1351094	0.01717817	0.06969442	0.02331064	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.146652	0.02271882	0.02331064	0.135109	0.03958	0.00267523	0.0171782	0.0171782	0.2117209	0.692666
35760	-437.4554	-449.4893	12.03389	0.0006244279	0.01673104	0.01121	0.2510182	0.0006244279	0.03549232	0.01605756	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.15083	0.05804141	0.01605756	0.251018	0.016731	0.01121	0.000624428	0.000624428	0.2802081	0.5382773
35770	-435.9216	-448.2125	12.29092	0.004001479	0.01414586	0.0005082243	0.2088551	0.004001479	0.03320847	0.01335588	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.132645	0.08266069	0.01335588	0.208855	0.0141459	0.000508224	0.00400148	0.00400148	0.2315121	0.5729491
35780	-437.7765	-450.2277	12.45118	0.01271217	0.0121323	0.002691602	0.2439279	0.01271217	0.01330828	0.009474048	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.134861	0.05215004	0.009474048	0.243928	0.0121323	0.0026916	0.0127122	0.0127122	0.2841761	0.4745684
35790	-436.9194	-449.059	12.13968	0.008537176	0.02210578	0.01196691	0.2505238	0.008537176	0.0145611	0.01265137	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.207819	0.0600028	0.01265137	0.250524	0.0221058	0.0119669	0.00853718	0.00853718	0.3016709	0.6888945
35800	-431.8543	-444.9442	13.08992	0.002107147	0.007252547	0.002684387	0.1921907	0.002107147	0.0325579	0.01297246	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.101557	0.02405962	0.01297246	0.192191	0.00725255	0.00268439	0.00210715	0.00210715	0.2063419	0.4921771
35810	-433.1007	-445.9968	12.89614	0.004060204	0.004862223	0.008041511	0.1921907	0.004060204	0.04476242	0.01222899	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.0852934	0.02769321	0.01222899	0.192191	0.00486222	0.00804151	0.0040602	0.0040602	0.2132148	0.4000349
35820	-433.628	-446.3534	12.72539	0.007317164	0.02546479	0.006757555	0.1921907	0.007317164	0.05449639	0.00954183	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.150669	0.018066	0.00954183	0.192191	0.0254648	0.00675755	0.00731716	0.00731716	0.2390473	0.630288
35830	-433.4856	-446.5351	13.04952	0.004708162	0.01944221	0.01159536	0.1718926	0.004708162	0.04857112	0.01708166	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.0987274	0.005013685	0.01708166	0.171893	0.0194422	0.0115954	0.00470816	0.00470816	0.2123465	0.4649354
35840	-432.2747	-445.7324	13.45776	0.002762481	0.01999178	0.009760547	0.1718926	0.002762481	0.01232734	0.01618807	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.127438	0.004140383	0.01618807	0.171893	0.0199918	0.00976055	0.00276248	0.00276248	0.2071699	0.6151357
35850	-434.1429	-447.9383	13.79539	0.007379731	0.02984482	0.01209476	0.1250725	0.007379731	0.009800837	0.005881171	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.0818474	0.009342872	0.005881171	0.125072	0.0298448	0.0120948	0.00737973	0.00737973	0.1817715	0.4502763
35860	-436.2172	-449.5545	13.33737	0.01182292	0.03212137	0.006293121	0.1568019	0.01182292	0.01801849	0.01111713	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.0303581	0.01326709	0.01111713	0.156802	0.0321214	0.00629312	0.0118229	0.0118229	0.2188622	0.1387087
35870	-435.0958	-448.1413	13.04551	0.008961547	0.0137505	0.02008251	0.1568019	0.008961547	0.0225267	0.01294823	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.0548135	0.04259371	0.01294823	0.156802	0.0137505	0.0200825	0.00896155	0.00896155	0.208558	0.2628212
35880	-433.8533	-446.8823	13.02896	0.00367507	0.03661899	0.00882458	0.1568019	0.00367507	0.04322772	0.01421765	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.0935648	0.01677293	0.01421765	0.156802	0.036619	0.00882458	0.00367507	0.00367507	0.2095956	0.4464061
35890	-435.2125	-448.2028	12.99027	0.0001864716	0.00862036	0.01292087	0.1991176	0.0001864716	0.04032186	0.01134824	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.0820461	0.01342325	0.01134824	0.199118	0.00862036	0.0129209	0.000186472	0.000186472	0.2210318	0.3711958
35900	-432.13	-445.7474	13.61735	0.0002165723	0.01220917	0.004132056	0.1461067	0.0002165723	0.02710146	0.01521166	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.0343397	0.01072648	0.01521166	0.146107	0.0122092	0.00413206	0.000216572	0.000216572	0.162881	0.2108268
35910	-434.3677	-447.5043	13.13661	0.01286388	0.01387094	0.006284087	0.1461067	0.01286388	0.0676506	0.0125304	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.0720946	0.006600514	0.0125304	0.146107	0.0138709	0.00628409	0.0128639	0.0128639	0.1919894	0.3755135
35920	-434.5688	-448.3208	13.75204	0.001889412	0.03255709	0.0116721	0.106214	0.001889412	0.02442834	0.0211169	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.0460175	0.003020006	0.0211169	0.106214	0.0325571	0.0116721	0.00188941	0.00188941	0.154222	0.2983846
35930	-432.5936	-446.6874	14.0938	0.002534503	0.01993218	0.0001650851	0.106214	0.002534503	0.02166581	0.01046161	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.00229478	0.002710942	0.01046161	0.106214	0.0199322	0.000165085	0.0025345	0.0025345	0.1313803	0.01746667
35940	-434.1857	-447.7866	13.60094	0.008779465	0.02765018	0.007506093	0.106214	0.008779465	0.046293	0.01232138	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.0634898	0.006961711	0.01232138	0.106214	0.0276502	0.00750609	0.00877947	0.00877947	0.1589292	0.3994849
35950	-431.9279	-445.7003	13.77237	0.005458641	0.009146167	0.008614827	0.1272206	0.005458641	0.02813609	0.01024397	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.0496519	0.009800428	0.01024397	0.127221	0.00914617	0.00861483	0.00545864	0.00545864	0.1558989	0.318488
35960	-433.1885	-446.8719	13.68335	0.002015276	0.01429983	0.01556834	0.1230298	0.002015276	0.02747188	0.0175568	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.0423462	0.008158619	0.0175568	0.12303	0.0142998	0.0155683	0.00201528	0.00201528	0.1569285	0.2698438
35970	-433.0603	-446.507	13.44664	0.00610836	0.03211858	0.005198282	0.1230298	0.00610836	0.04361653	0.01398564	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.0589992	0.009207593	0.01398564	0.12303	0.0321186	0.00519828	0.00610836	0.00610836	0.1725634	0.3418989
35980	-433.3532	-446.9761	13.6229	0.00211824	0.01656953	0.01405831	0.1230298	0.00211824	0.02830749	0.01884675	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.0274866	0.01132773	0.01884675	0.12303	0.0165695	0.0140583	0.00211824	0.00211824	0.1578941	0.1740828
35990	-435.897	-449.4722	13.57512	0.002346008	0.04237602	0.004542537	0.09764813	0.002346008	0.04278831	0.01174507	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.0342435	0.01644331	0.01174507	0.0976481	0.042376	0.00454254	0.00234601	0.00234601	0.1492587	0.2294239
36000	-433.2115	-447.1781	13.96662	0.004423099	0.008934566	0.002997013	0.09764813	0.004423099	0.03765813	0.009832376	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0105522	0.0129885	0.009832376	0.0976481	0.00893457	0.00299701	0.0044231	0.0044231	0.1184259	0.089104
36010	-433.1331	-447.1845	14.05132	0.004174526	0.02148506	0.002851755	0.09764813	0.004174526	0.01429225	0.01048327	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.00275736	0.01664916	0.01048327	0.0976481	0.0214851	0.00285176	0.00417453	0.00417453	0.130334	0.0211561
36020	-433.7386	-447.8624	14.12375	0.004687875	0.01527627	0.004453247	0.09764813	0.004687875	0.01397286	0.006976717	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.0151774	0.01679597	0.006976717	0.0976481	0.0152763	0.00445325	0.00468787	0.00468787	0.1267534	0.1197397
36030	-434.5789	-447.7464	13.16752	0.002217061	0.0391213	0.01117387	0.156351	0.002217061	0.01660255	0.01198279	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.116536	0.0292148	0.01198279	0.156351	0.0391213	0.0111739	0.00221706	0.00221706	0.2110803	0.5520924
36040	-433.5518	-446.7393	13.18748	0.008122537	0.03164064	0.01322273	0.156351	0.008122537	0.03148614	0.0157863	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.113977	0.008119341	0.0157863	0.156351	0.0316406	0.0132227	0.00812254	0.00812254	0.2174594	0.5241286
36050	-435.4045	-448.467	13.06243	0.007080132	0.01051464	0.01617601	0.156351	0.007080132	0.04264727	0.004343096	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.064267	0.03763619	0.004343096	0.156351	0.0105146	0.016176	0.00708013	0.00708013	0.1972019	0.3258942
36060	-433.1166	-446.3462	13.22954	0.008947702	0.00690463	0.01224761	0.156351	0.008947702	0.0249958	0.006666235	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.119507	0.04119037	0.006666235	0.156351	0.00690463	0.0122476	0.0089477	0.0089477	0.1933986	0.6179301
36070	-434.004	-447.2786	13.2746	0.01044755	0.007975144	0.01110983	0.156351	0.01044755	0.02573192	0.005013222	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.0400475	0.03635426	0.005013222	0.156351	0.00797514	0.0111098	0.0104476	0.0104476	0.1963311	0.2039794
36080	-434.7472	-447.8556	13.10838	0.01044755	0.02899659	0.005704176	0.1445713	0.01044755	0.01875028	0.01220435	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.083042	0.04942654	0.01220435	0.144571	0.0289966	0.00570418	0.0104476	0.0104476	0.2001672	0.4148633
