NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N21	9.14804e-15	2.93941e-11	5.02989e-09	2.81257e-06	0.00260078	0.000789242	0.000118874	0.00445571	0.212421	0.739741	0.037522	0.00226154	8.48224e-05	2.8591e-06	1.55484e-08	1.31988e-10	1.28539e-13	4.51378e-16	1.32411e-19	2.9842e-22	6.71426e-26	3.17007e-28	1.15068e-31	6.97398e-34	2.41936e-37	1.38889e-39	9.11163e-43	3.66232e-45	4.50706e-49	1.06042e-51	2.35302e-55	5.7008e-58	2.70339e-62	2.36497e-65	2.20926e-69	3.90909e-72	9.3206e-77	3.39329e-80	1.62146e-84	2.69175e-87	3.69434e-92	1.50558e-95	1.94443e-99	3.39727e-102	1.97072e-105	2.99278e-108	
N22	6.07117e-18	9.83302e-14	1.33741e-11	3.1226e-08	8.18677e-05	1.27833e-06	1.31632e-07	6.46261e-05	0.0478836	0.945575	0.00637913	1.40038e-05	2.03434e-08	6.22662e-09	1.37631e-09	4.11252e-11	3.81083e-14	8.16032e-16	3.99182e-17	3.37066e-17	7.92568e-21	2.20458e-23	1.65021e-27	2.65588e-30	1.04465e-34	9.63251e-38	3.25649e-42	1.46699e-44	1.8919e-47	1.5743e-48	1.99955e-50	2.91395e-51	2.74593e-54	1.91189e-55	1.98822e-57	1.98653e-58	1.01906e-61	2.14112e-63	1.15588e-65	8.70125e-67	3.16123e-70	3.26677e-72	7.74149e-75	4.57876e-76	4.24406e-79	2.13538e-80	
N23	4.52224e-25	4.91934e-19	6.61651e-17	1.96934e-11	5.54834e-08	3.54297e-12	8.0297e-12	7.92128e-07	0.093579	0.906374	4.5928e-05	4.13177e-10	1.72422e-15	1.76941e-19	1.79927e-23	4.26935e-28	1.3754e-33	1.03895e-37	3.04271e-43	6.12724e-48	2.26887e-55	8.58842e-46	1.11622e-34	1.6117e-34	3.96892e-36	6.86323e-36	1.62358e-36	2.17752e-35	8.19479e-36	9.90608e-35	1.14347e-35	1.14458e-34	3.98435e-36	1.61229e-35	8.83932e-36	1.71344e-34	9.02096e-36	1.18959e-34	1.01298e-34	1.5403e-33	3.88622e-35	5.03691e-35	3.96277e-36	5.94443e-35	2.7067e-36	3.56923e-35	
L_corymbulosum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_trigynum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_tenue1	0	0	0	0	0	0	0	0	0	0.992278	0	0	0	0	5.33631e-05	0	0	0	0	0.00766838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_maritimum	0	0	0	0	0	0	0	0	0.211002	0.788998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_catharticum	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	7.38559e-13	3.31436e-10	7.01866e-09	2.12801e-06	1.48554e-05	8.34471e-06	0.000370384	0.0446151	0.746663	0.200124	0.00810844	9.28754e-05	4.2933e-07	4.99878e-09	5.16492e-11	5.82026e-12	3.93274e-13	1.04109e-13	9.39719e-16	4.46201e-17	8.96213e-20	1.46827e-21	1.17132e-24	8.60245e-27	3.46825e-30	1.36814e-32	4.57913e-36	3.20788e-38	8.38655e-42	7.25982e-44	9.17118e-47	7.4845e-49	1.17899e-52	5.69598e-55	4.54549e-58	2.13782e-60	1.54871e-64	2.79901e-67	1.25618e-70	4.05875e-73	1.8421e-77	1.6369e-80	4.09744e-84	1.01685e-86	7.7694e-91	1.73358e-93	
N25	1.83219e-17	2.13596e-13	6.17032e-12	5.30948e-08	6.97975e-08	6.73839e-08	0.00016333	0.089245	0.904393	0.00618738	1.10112e-05	3.7353e-07	1.24728e-08	2.13658e-09	7.06006e-10	4.83341e-09	3.13003e-09	6.8562e-09	1.26263e-11	1.98154e-13	4.34108e-17	1.47203e-19	1.02117e-23	1.12896e-26	3.02876e-29	9.70438e-29	4.98773e-31	1.24739e-31	4.1255e-34	1.04669e-34	2.96791e-36	8.25313e-37	1.79763e-39	2.87528e-40	6.35668e-42	1.29432e-42	1.58963e-45	9.01751e-47	1.26146e-48	2.11208e-49	1.97095e-52	5.63754e-54	4.20507e-56	6.03234e-57	9.15686e-60	9.43069e-61	
