NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
N21	3.0813e-20	4.36825e-16	1.52325e-12	4.05017e-10	2.25338e-06	2.61321e-06	0.000148085	0.000307717	0.291285	0.707614	0.000634541	5.94303e-06	6.13892e-08	9.70574e-11	5.72053e-15	3.14242e-19	3.28809e-23	1.13821e-25	3.03171e-30	5.87202e-34	1.93416e-37	2.15605e-42	9.17223e-47	8.96683e-51	3.47872e-55	4.00948e-58	9.40932e-63	1.08889e-64	4.32357e-68	4.38547e-70	6.11935e-73	4.87376e-75	3.31212e-78	3.25768e-80	7.26689e-82	9.24437e-83	1.85032e-86	2.69733e-88	1.62652e-90	7.95086e-93	1.02912e-95	6.39105e-97	1.09608e-100	4.1441e-103	2.37024e-105	1.36283e-106	
N22	1.77405e-23	1.41608e-18	2.19162e-14	5.07841e-12	6.93945e-08	4.67035e-08	3.10187e-06	1.46113e-05	0.10714	0.892694	0.000148023	1.43173e-08	1.91747e-09	6.37524e-11	7.41873e-12	5.51666e-16	5.10361e-20	4.46955e-21	4.94969e-23	2.22899e-23	2.79677e-28	1.6704e-32	1.72939e-37	1.58416e-40	3.32058e-43	3.95876e-44	1.02001e-44	4.05051e-43	2.09228e-45	4.24597e-44	1.43017e-47	1.60392e-49	2.03051e-52	1.09428e-50	1.04665e-35	3.37123e-34	9.86426e-36	1.45545e-35	6.64112e-36	1.42942e-34	7.39395e-36	1.10104e-35	5.10983e-37	6.63994e-36	6.33103e-36	5.16348e-35	
N23	3.49618e-30	2.19275e-23	1.89634e-17	8.26462e-15	8.21868e-11	3.44607e-10	5.81956e-09	2.16979e-07	0.137409	0.86259	1.2569e-06	3.46402e-13	2.91611e-18	9.94688e-24	8.08824e-29	3.94217e-33	2.03e-33	1.87273e-32	5.42328e-33	1.76909e-31	4.97925e-33	4.52489e-33	1.3623e-33	1.45903e-34	1.21248e-35	1.41071e-34	2.12604e-34	2.59316e-34	1.18282e-34	5.22558e-33	1.10558e-34	9.82663e-35	4.04768e-35	2.38109e-35	9.37078e-36	2.11975e-34	3.5816e-36	5.70255e-35	4.56058e-35	2.63955e-33	4.43095e-35	5.22502e-35	1.51841e-36	4.07639e-35	5.07873e-35	1.34375e-34	
L_corymbulosum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_trigynum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_tenue1	0	0	0	0	0	0	0	0	0	0.989646	0	0	0	0	0.00517904	0	0	0	0	0.00517526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_maritimum	0	0	0	0	0	0	0	0	0.213965	0.786035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_catharticum	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N24	4.33083e-15	6.94963e-12	3.3002e-09	9.32429e-08	2.1582e-06	0.000198416	0.000172444	0.0107652	0.975364	0.0134824	1.51183e-05	6.15845e-08	2.94241e-10	3.97489e-13	1.13363e-16	9.72413e-20	2.37163e-23	1.43967e-25	5.69099e-30	3.68508e-33	2.67287e-37	3.74366e-41	3.57568e-45	4.80072e-48	2.9011e-52	7.69684e-55	3.80732e-58	5.67405e-62	1.36803e-66	1.05397e-69	2.0874e-74	2.42049e-77	3.2783e-82	1.51933e-85	1.54541e-89	3.4932e-92	1.73224e-97	2.01607e-101	6.46975e-106	3.00728e-109	3.5024e-114	4.30594e-118	1.67777e-123	4.3533e-127	3.3423e-131	2.78608e-134	
N25	4.62643e-19	1.91503e-14	1.52786e-10	1.01758e-08	2.26392e-06	0.000271055	0.000509456	0.00947889	0.966529	0.0232076	1.28486e-06	1.11133e-09	5.44038e-10	6.64247e-11	6.48178e-13	3.76476e-16	1.91853e-18	2.05657e-18	3.54842e-21	1.75288e-22	5.95753e-25	4.07214e-27	1.61911e-29	8.51681e-31	1.83389e-33	2.97111e-34	5.71148e-36	3.06991e-38	1.92148e-41	7.81296e-43	4.4036e-46	2.74116e-47	1.33267e-50	3.99126e-52	2.18392e-54	4.13138e-55	7.13063e-59	4.67255e-61	8.07049e-64	3.08385e-65	1.71294e-68	1.37657e-70	2.29314e-74	5.45655e-76	2.43738e-78	1.80718e-79	
N26	1.36385e-21	2.69345e-16	1.33095e-11	2.49496e-09	3.01557e-07	0.000719198	9.76008e-05	0.00870109	0.988534	0.0019475	4.10341e-08	2.48145e-09	6.01776e-11	3.19672e-13	2.65241e-16	1.20514e-17	1.28704e-19	3.99757e-20	1.22816e-24	1.42739e-26	7.1972e-31	6.04121e-35	3.09583e-39	5.25231e-44	4.15757e-48	6.39028e-40	3.21442e-38	1.1289e-34	8.01725e-36	1.74534e-33	7.79685e-34	1.136e-32	2.69057e-34	4.64171e-34	9.53538e-35	6.76832e-34	4.3071e-36	1.36756e-35	1.63492e-35	5.84681e-34	5.94647e-36	3.80145e-34	3.92328e-36	1.90936e-34	3.66099e-34	9.39879e-34	
N27	8.75e-25	3.54071e-19	3.77634e-14	9.48885e-12	1.20765e-09	3.55135e-05	3.16735e-07	0.00031267	0.99945	6.66709e-05	1.54397e-07	0.000119951	3.66784e-06	1.91591e-09	6.19878e-11	3.60295e-08	5.49161e-08	1.11652e-05	1.55176e-10	2.06165e-13	1.38742e-18	2.83476e-23	2.781e-28	8.84092e-30	1.25913e-33	2.15672e-34	1.95692e-36	5.3948e-39	3.69989e-43	3.44053e-43	3.79615e-42	2.11287e-40	7.59366e-42	5.15738e-39	3.73285e-39	4.25261e-37	7.08972e-39	8.66416e-39	2.68297e-39	7.16131e-38	2.60686e-39	1.45997e-38	2.06444e-38	3.84419e-37	2.81543e-37	8.51275e-36	
